"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.496275320E-1,-1.707368344E-1,-1.530217379E-1,-2.855795063E-2
4.518658120E-1,-1.579086632E-1,-1.750128865E-1,-1.679879380E-3
4.540992110E-1,-1.398881376E-1,-1.912008226E-1,1.435533352E-2
4.563352350E-1,-1.203404516E-1,-2.012801021E-1,2.672535367E-2
4.585715630E-1,-9.453139454E-2,-1.970040351E-1,3.436116874E-2
4.608078910E-1,-6.963863969E-2,-1.840231568E-1,3.329215571E-2
4.630442800E-1,-4.703662544E-2,-1.626428664E-1,3.237585723E-2
4.652811570E-1,-2.809980139E-2,-1.388191283E-1,3.145955876E-2
4.675181570E-1,-1.404990070E-2,-1.136209369E-1,3.039054573E-2
4.697532640E-1,-5.039638374E-3,-9.315694869E-2,3.298672289E-2
4.719908120E-1,1.374446787E-3,-7.987063378E-2,3.680463135E-2
4.742307420E-1,8.857546374E-3,-7.513642311E-2,4.550946131E-2
4.764622490E-1,8.857546374E-3,-7.513642311E-2,5.283984542E-2
4.786985770E-1,1.130100712E-2,-7.162395120E-2,5.772676691E-2
4.809336230E-1,1.130100712E-2,-6.795875728E-2,6.505715102E-2
4.831714770E-1,1.374446787E-2,-6.795875728E-2,6.872233748E-2
4.854084770E-1,1.374446787E-2,-6.307183951E-2,7.254024595E-2
4.876435840E-1,1.267545391E-2,-5.711590126E-2,7.131851465E-2
4.898799120E-1,1.038470957E-2,-5.329799280E-2,7.254024595E-2
4.921130660E-1,5.497787148E-3,-5.329799280E-2,6.872233748E-2
4.943409110E-1,-1.985311974E-3,-5.192354694E-2,6.627888232E-2
4.965890180E-1,-8.093964309E-3,-5.054909736E-2,6.261368841E-2
4.988255300E-1,-1.542434748E-2,-4.917465150E-2,6.001751125E-2
5.010648490E-1,-2.535090782E-2,-5.513058975E-2,5.864306539E-2
5.032991630E-1,-3.390302137E-2,-5.497787148E-2,5.375614017E-2
5.055345140E-1,-4.138612002E-2,-5.726861581E-2,5.238169432E-2
5.077717580E-1,-5.375614017E-2,-6.185010448E-2,4.871650413E-2
5.100063760E-1,-6.093380973E-2,-5.436700583E-2,4.489859566E-2
5.122402630E-1,-6.826419383E-2,-5.299255997E-2,3.878994286E-2
5.144643850E-1,-7.559457421E-2,-5.650503561E-2,3.375030309E-2
5.167042530E-1,-8.536841720E-2,-5.390885845E-2,2.886338346E-2
5.189524830E-1,-9.392052889E-2,-5.253441259E-2,2.015855350E-2
5.211925330E-1,-9.758572280E-2,-5.131268129E-2,1.282817032E-2
5.234277630E-1,-1.010981947E-1,-4.505131021E-2,5.497787148E-3
5.256609180E-1,-1.059851199E-1,-4.871650413E-2,-1.985311974E-3
5.278970020E-1,-1.120937690E-1,-4.856378585E-2,-1.053742506E-2
5.301335740E-1,-1.157589629E-1,-4.963280261E-2,-1.420261711E-2
5.323699020E-1,-1.169806942E-1,-5.085453019E-2,-2.031126991E-2
5.346061080E-1,-1.194241568E-1,-5.085453019E-2,-2.412917651E-2
5.368430470E-1,-1.194241568E-1,-5.085453019E-2,-2.535090782E-2
5.390797410E-1,-1.195768714E-1,-5.451972410E-2,-2.535090782E-2
5.413155200E-1,-1.171334088E-1,-6.062837690E-2,-2.779436857E-2
5.435512380E-1,-1.172861308E-1,-6.536258012E-2,-2.779436857E-2
5.457874440E-1,-1.111774743E-1,-6.795875728E-2,-2.901609987E-2
5.480238940E-1,-1.012509167E-1,-6.811147183E-2,-2.886338346E-2
5.502603440E-1,-9.514226019E-2,-6.948592514E-2,-2.886338346E-2
5.524966720E-1,-8.903361112E-2,-6.841690838E-2,-2.871066704E-2
5.547332440E-1,-8.032877743E-2,-6.490442902E-2,-3.115412779E-2
5.569703050E-1,-7.284568250E-2,-6.261368841E-2,-3.344487399E-2
5.592056570E-1,-6.414084882E-2,-5.910121277E-2,-3.100141138E-2
5.614419850E-1,-5.925392732E-2,-5.558873713E-2,-3.207042441E-2
5.636780080E-1,-4.688390717E-2,-5.589416996E-2,-2.840523422E-2
5.659143970E-1,-4.321871698E-2,-5.467243865E-2,-2.825251780E-2
5.681509080E-1,-4.062253982E-2,-5.115996301E-2,-2.336559631E-2
5.703869920E-1,-3.817907721E-2,-5.115996301E-2,-2.214386500E-2
5.726236860E-1,-3.313944116E-2,-4.398229718E-2,-1.847867295E-2
5.748608690E-1,-3.084869497E-2,-4.642575979E-2,-1.588249579E-2
5.770962820E-1,-2.458732575E-2,-4.291328415E-2,-1.099557430E-2
5.793333420E-1,-2.214386500E-2,-4.428773001E-2,-7.330383174E-3
5.815683890E-1,-1.832595654E-2,-3.817907721E-2,-4.734205548E-3
5.838050220E-1,-1.099557430E-2,-3.588833287E-2,-2.290744567E-3
5.860411670E-1,-5.955935922E-3,-3.359758854E-2,3.054326226E-4
5.882779830E-1,-2.290744567E-3,-3.008511290E-2,2.748893574E-3
5.905115030E-1,5.345070735E-3,-1.924225502E-2,2.901609987E-3
5.927385540E-1,1.023199316E-2,-1.817324013E-2,4.123340361E-3
5.949803760E-1,1.786780916E-2,-4.886921961E-3,5.497787148E-3
5.972107230E-1,1.924225502E-2,2.290744567E-3,3.054326167E-3
5.994620040E-1,2.428189293E-2,9.468411095E-3,6.719517522E-3
