"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.071558292E0,-8.292755127E-2,6.586303711E-2,9.832453308E0
2.081600292E0,-9.101074219E-2,5.658233643E-2,9.820777588E0
2.091642292E0,-8.726852417E-2,5.897735596E-2,9.830058289E0
2.101683292E0,-9.205856323E-2,6.885681152E-2,9.834399261E0
2.111725292E0,-9.190887451E-2,6.182144165E-2,9.831106110E0
2.121767292E0,-9.250762939E-2,5.418731689E-2,9.832153931E0
2.131808292E0,-8.622070312E-2,5.313949585E-2,9.836794281E0
2.141850292E0,-9.759704590E-2,5.957611084E-2,9.829010468E0
2.151892292E0,-9.145980835E-2,6.466552734E-2,9.829309845E0
2.161933292E0,-9.175918579E-2,5.613327026E-2,9.837542725E0
2.171975292E0,-9.310638428E-2,5.658233643E-2,9.836195526E0
2.182017292E0,-9.145980835E-2,6.391708374E-2,9.831405487E0
2.192058292E0,-8.607101440E-2,5.643264771E-2,9.825268250E0
2.202100292E0,-8.472381592E-2,6.197113037E-2,9.831854553E0
2.212142292E0,-8.846603394E-2,6.271957397E-2,9.832153931E0
2.222183292E0,-8.277786255E-2,5.748046875E-2,9.827064514E0
2.232225292E0,-9.610015869E-2,5.298980713E-2,9.833052063E0
2.242267292E0,-9.056167603E-2,6.286926270E-2,9.838440857E0
2.252308292E0,-8.232879639E-2,6.616241455E-2,9.832902374E0
2.262350292E0,-8.577163696E-2,6.391708374E-2,9.835447083E0
2.272392292E0,-9.071136475E-2,5.777984619E-2,9.834548950E0
2.282433292E0,-9.086105347E-2,5.837860107E-2,9.832303619E0
2.292475292E0,-9.684860229E-2,6.316864014E-2,9.837542725E0
2.302517292E0,-9.654922485E-2,6.421646118E-2,9.832453308E0
2.312558292E0,-9.535171509E-2,5.239105225E-2,9.831405487E0
2.322600292E0,-9.729766846E-2,5.777984619E-2,9.833650818E0
2.332642292E0,-9.864486694E-2,5.239105225E-2,9.834698639E0
2.342683292E0,-1.013392639E-1,5.463638306E-2,9.838740234E0
2.352725292E0,-9.520202637E-2,5.972579956E-2,9.828860779E0
2.362767292E0,-8.547225952E-2,5.942642212E-2,9.829908600E0
2.372808292E0,-8.696914673E-2,6.406677246E-2,9.832004242E0
2.382850292E0,-9.190887451E-2,5.912704468E-2,9.835746460E0
2.392892292E0,-9.190887451E-2,5.942642212E-2,9.830806732E0
2.402934292E0,-8.367599487E-2,4.939727783E-2,9.833950195E0
2.412975292E0,-9.430389404E-2,6.197113037E-2,9.829758911E0
2.423017292E0,-9.325607300E-2,6.780899048E-2,9.837692413E0
2.433058292E0,-9.011260986E-2,4.879852295E-2,9.823322296E0
2.443100292E0,-8.681945801E-2,6.002517700E-2,9.832153931E0
2.453142292E0,-8.966354370E-2,6.137237549E-2,9.828262024E0
2.463183292E0,-9.744735718E-2,6.885681152E-2,9.834698639E0
2.473225292E0,-9.011260986E-2,6.017486572E-2,9.828860779E0
2.483267292E0,-9.789642334E-2,5.718109131E-2,9.842632141E0
2.493308292E0,-8.876541138E-2,5.733078003E-2,9.839638367E0
2.503350292E0,-8.652008057E-2,5.403762817E-2,9.830207977E0
2.513392292E0,-9.355545044E-2,6.840774536E-2,9.834848328E0
2.523434292E0,-8.681945801E-2,6.301895142E-2,9.828112335E0
2.533475292E0,-8.906478882E-2,6.137237549E-2,9.828561401E0
2.543517292E0,-8.711883545E-2,6.346801758E-2,9.829459534E0
2.553558292E0,-8.487350464E-2,5.568420410E-2,9.834998016E0
2.563600292E0,-9.340576172E-2,6.092330933E-2,9.830507355E0
2.573642292E0,-9.101074219E-2,5.658233643E-2,9.830058289E0
2.583684292E0,-8.771759033E-2,5.822891235E-2,9.841434631E0
2.593725292E0,-8.532257080E-2,5.733078003E-2,9.840835876E0
2.603767292E0,-8.816665649E-2,6.526428223E-2,9.827363892E0
2.613809292E0,-8.711883545E-2,5.972579956E-2,9.833950195E0
2.623850292E0,-9.086105347E-2,6.002517700E-2,9.836195526E0
2.633892292E0,-8.816665649E-2,5.912704468E-2,9.835896149E0
2.643933292E0,-8.966354370E-2,5.583389282E-2,9.839189301E0
2.653975292E0,-9.310638428E-2,5.673202515E-2,9.830657043E0
2.664017292E0,-9.071136475E-2,6.197113037E-2,9.826316071E0
2.674059292E0,-9.984237671E-2,6.077362061E-2,9.834399261E0
2.684100292E0,-9.145980835E-2,5.703140259E-2,9.839788055E0
2.694142292E0,-9.265731812E-2,6.331832886E-2,9.834698639E0
2.704184292E0,-8.427474976E-2,5.209167480E-2,9.827962646E0
2.714225292E0,-8.891510010E-2,6.107299805E-2,9.830058289E0
2.724267292E0,-9.759704590E-2,5.703140259E-2,9.838440857E0
2.734308292E0,-8.681945801E-2,6.421646118E-2,9.839788055E0
2.744350292E0,-9.385482788E-2,6.002517700E-2,9.840985565E0
2.754392292E0,-9.699829102E-2,5.748046875E-2,9.837692413E0
2.764434292E0,-8.741821289E-2,6.077362061E-2,9.835596771E0
2.774475292E0,-8.936416626E-2,5.029541016E-2,9.831255798E0
2.784517292E0,-8.232879639E-2,5.523513794E-2,9.827962646E0
2.794558292E0,-9.430389404E-2,5.852828979E-2,9.837243347E0
2.804600292E0,-9.400451660E-2,5.688171387E-2,9.841135254E0
2.814642292E0,-8.741821289E-2,5.089416504E-2,9.842931519E0
2.824683292E0,-8.801696777E-2,5.493576050E-2,9.834998016E0
2.834725292E0,-9.475296021E-2,5.748046875E-2,9.834399261E0
2.844767292E0,-8.696914673E-2,6.436614990E-2,9.830207977E0
2.854809292E0,-9.505233765E-2,5.224136353E-2,9.831106110E0
2.864850292E0,-9.026229858E-2,6.032455444E-2,9.835297394E0
2.874892292E0,-8.232879639E-2,5.553451538E-2,9.840237122E0
2.884934292E0,-8.472381592E-2,6.316864014E-2,9.829908600E0
2.894975292E0,-9.160949707E-2,6.182144165E-2,9.830657043E0
2.905017292E0,-8.277786255E-2,6.346801758E-2,9.826465759E0
2.915058292E0,-9.595046997E-2,5.837860107E-2,9.829908600E0
2.925100292E0,-8.786727905E-2,5.718109131E-2,9.834399261E0
2.935142292E0,-9.610015869E-2,6.167175293E-2,9.834249573E0
2.945183292E0,-9.385482788E-2,6.421646118E-2,9.834548950E0
2.955225208E0,-9.280700684E-2,6.316864014E-2,9.824519806E0
2.965267208E0,-9.340576172E-2,6.077362061E-2,9.837842102E0
2.975308208E0,-9.295669556E-2,5.613327026E-2,9.836943970E0
2.985350208E0,-8.412506104E-2,6.152206421E-2,9.829609222E0
2.995392208E0,-8.666976929E-2,6.047424316E-2,9.828860779E0
3.005434208E0,-8.637039185E-2,5.448669434E-2,9.839039612E0
3.015475208E0,-8.637039185E-2,6.152206421E-2,9.832752686E0
3.025517208E0,-9.370513916E-2,5.448669434E-2,9.832752686E0
3.035558208E0,-8.741821289E-2,6.795867920E-2,9.835147705E0
3.045600208E0,-9.250762939E-2,5.688171387E-2,9.837093658E0
3.055642208E0,-9.550140381E-2,5.792953491E-2,9.842482452E0
3.065683208E0,-9.505233765E-2,5.493576050E-2,9.834399261E0
3.075725208E0,-8.831634521E-2,4.984634399E-2,9.830207977E0
3.085767208E0,-8.532257080E-2,6.496490479E-2,9.839488678E0
3.095808208E0,-8.442443848E-2,6.511459351E-2,9.827214203E0
3.105850208E0,-8.652008057E-2,6.496490479E-2,9.832153931E0
3.115892208E0,-9.205856323E-2,6.586303711E-2,9.826615448E0
3.125933208E0,-8.277786255E-2,5.987548828E-2,9.834399261E0
3.135975208E0,-8.187973022E-2,5.583389282E-2,9.830058289E0
3.146017208E0,-9.325607300E-2,5.463638306E-2,9.831255798E0
3.156058208E0,-8.966354370E-2,5.882766724E-2,9.842632141E0
3.166100208E0,-8.696914673E-2,5.807922363E-2,9.835447083E0
3.176142208E0,-8.681945801E-2,5.568420410E-2,9.832453308E0
3.186183208E0,-8.876541138E-2,5.763015747E-2,9.829758911E0
3.196225208E0,-8.861572266E-2,6.167175293E-2,9.826765137E0
3.206267208E0,-9.056167603E-2,5.284011841E-2,9.830657043E0
3.216308208E0,-9.909393311E-2,5.852828979E-2,9.833650818E0
3.226350208E0,-1.011895752E-1,5.822891235E-2,9.841434631E0
3.236392208E0,-9.819580078E-2,6.631210327E-2,9.835297394E0
3.246433208E0,-9.235794067E-2,5.807922363E-2,9.834548950E0
3.256475208E0,-9.430389404E-2,5.448669434E-2,9.828262024E0
3.266517208E0,-9.265731812E-2,5.718109131E-2,9.826465759E0
3.276558208E0,-9.595046997E-2,5.568420410E-2,9.830806732E0
3.286600208E0,-9.565109253E-2,6.017486572E-2,9.831255798E0
3.296642208E0,-9.445358276E-2,5.298980713E-2,9.832303619E0
3.306683208E0,-8.292755127E-2,6.391708374E-2,9.836644592E0
3.316725208E0,-9.131011963E-2,6.406677246E-2,9.828411713E0
3.326767208E0,-9.116043091E-2,5.493576050E-2,9.834848328E0
3.336808208E0,-8.083190918E-2,5.628295898E-2,9.837991791E0
3.346850208E0,-8.083190918E-2,5.837860107E-2,9.829758911E0
3.356892208E0,-8.517288208E-2,5.403762817E-2,9.824519806E0
3.366933208E0,-9.235794067E-2,6.331832886E-2,9.832153931E0
3.376975208E0,-8.966354370E-2,6.122268677E-2,9.830357666E0
3.387017208E0,-9.610015869E-2,5.957611084E-2,9.841434631E0
3.397058208E0,-9.235794067E-2,6.062393188E-2,9.839488678E0
3.407100208E0,-9.160949707E-2,5.358856201E-2,9.830357666E0
3.417142208E0,-8.711883545E-2,5.942642212E-2,9.834099884E0
3.427183208E0,-8.966354370E-2,5.852828979E-2,9.830207977E0
3.437225208E0,-8.876541138E-2,5.703140259E-2,9.829908600E0
3.447267208E0,-8.846603394E-2,6.346801758E-2,9.826914825E0
3.457308208E0,-9.190887451E-2,5.553451538E-2,9.829160156E0
3.467350208E0,-9.355545044E-2,5.733078003E-2,9.837692413E0
3.477392208E0,-8.442443848E-2,6.646179199E-2,9.836494904E0
3.487433208E0,-8.981323242E-2,5.538482666E-2,9.832902374E0
3.497475208E0,-8.247848511E-2,6.616241455E-2,9.837243347E0
3.507517208E0,-9.011260986E-2,6.316864014E-2,9.823022919E0
3.517558208E0,-1.002914429E-1,6.316864014E-2,9.834249573E0
3.527600208E0,-9.071136475E-2,5.508544922E-2,9.835746460E0
3.537642208E0,-9.190887451E-2,6.047424316E-2,9.830657043E0
3.547683208E0,-9.370513916E-2,5.658233643E-2,9.844578094E0
3.557725208E0,-9.385482788E-2,5.822891235E-2,9.828711090E0
3.567767208E0,-9.145980835E-2,4.924758911E-2,9.834249573E0
3.577808208E0,-9.430389404E-2,5.852828979E-2,9.835447083E0
3.587850208E0,-8.307723999E-2,6.212081909E-2,9.843979340E0
3.597892208E0,-8.831634521E-2,6.376739502E-2,9.828860779E0
3.607933208E0,-8.487350464E-2,6.346801758E-2,9.831854553E0
3.617975208E0,-8.652008057E-2,5.703140259E-2,9.823621674E0
3.628017208E0,-8.711883545E-2,6.346801758E-2,9.841883698E0
3.638058208E0,-8.681945801E-2,5.837860107E-2,9.830507355E0
3.648100208E0,-8.547225952E-2,5.269042969E-2,9.834848328E0
3.658142208E0,-9.924362183E-2,5.463638306E-2,9.839788055E0
3.668183208E0,-9.026229858E-2,5.658233643E-2,9.837692413E0
3.678225208E0,-9.684860229E-2,5.792953491E-2,9.832303619E0
3.688267208E0,-9.460327148E-2,6.047424316E-2,9.841734009E0
3.698308208E0,-8.936416626E-2,5.313949585E-2,9.841284943E0
3.708350208E0,-8.457412720E-2,5.852828979E-2,9.831405487E0
3.718392208E0,-9.385482788E-2,5.658233643E-2,9.837542725E0
3.728433208E0,-9.295669556E-2,5.748046875E-2,9.835447083E0
3.738475208E0,-8.996292114E-2,6.436614990E-2,9.832752686E0
3.748517208E0,-9.026229858E-2,6.077362061E-2,9.837243347E0
3.758558208E0,-8.577163696E-2,4.969665527E-2,9.835746460E0
3.768600208E0,-8.906478882E-2,6.047424316E-2,9.837542725E0
3.778642208E0,-9.131011963E-2,6.556365967E-2,9.838141479E0
3.788683208E0,-8.936416626E-2,6.541397095E-2,9.830507355E0
3.798725208E0,-8.277786255E-2,5.852828979E-2,9.839039612E0
3.808767208E0,-8.966354370E-2,5.433700562E-2,9.834998016E0
3.818808208E0,-9.610015869E-2,5.628295898E-2,9.838740234E0
3.828850208E0,-8.906478882E-2,5.568420410E-2,9.834099884E0
3.838892208E0,-9.355545044E-2,5.733078003E-2,9.830657043E0
3.848933208E0,-9.235794067E-2,6.242019653E-2,9.845326538E0
3.858975208E0,-9.684860229E-2,5.882766724E-2,9.842931519E0
3.869017208E0,-9.624984741E-2,5.313949585E-2,9.834399261E0
3.879058208E0,-8.247848511E-2,6.616241455E-2,9.830058289E0
3.889100208E0,-7.798782349E-2,5.748046875E-2,9.840087433E0
3.899141208E0,-6.885681152E-2,6.316864014E-2,9.832453308E0
3.909183208E0,-8.023315430E-2,6.661148071E-2,9.827214203E0
3.919225208E0,-8.472381592E-2,6.930587769E-2,9.835147705E0
3.929266208E0,-8.487350464E-2,6.152206421E-2,9.828711090E0
