"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.918041319E0,-1.732399940E0,8.649800301E0,-3.997940063E1
3.928040830E0,-1.561599970E0,8.576600075E0,-3.917419815E1
3.938042051E0,-1.744599938E0,9.125599861E0,-3.958900070E1
3.948040830E0,-1.817799926E0,9.015799522E0,-4.039419937E1
3.958047910E0,-2.879199982E0,9.467200279E0,-4.095539856E1
3.968042539E0,-1.829999924E0,8.832799911E0,-3.999160004E1
3.978041319E0,-1.549399972E0,8.845000267E0,-3.967440033E1
3.988040830E0,-1.732399940E0,9.027999878E0,-3.979639816E1
3.998038389E0,-1.927599907E0,8.637599945E0,-4.008919907E1
4.008041563E0,-2.500999928E0,8.820599556E0,-4.052840042E1
4.018041319E0,-1.537199974E0,9.125599861E0,-3.978419876E1
4.028041807E0,-1.634799957E0,8.930399895E0,-3.999160004E1
4.038041319E0,-1.707999945E0,8.722999573E0,-4.078459930E1
