"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.341966643E0,-4.449340057E1,-5.230139923E1,9.980819702E1
3.351978606E0,-4.411520004E1,-5.238679886E1,1.002351990E2
3.361966643E0,-4.460319901E1,-5.230139923E1,1.001131973E2
3.371966643E0,-4.477399826E1,-5.203299713E1,9.958860016E1
3.381966887E0,-4.391999817E1,-5.256979752E1,1.002473984E2
3.391978362E0,-4.400539780E1,-5.258200073E1,9.984479523E1
3.401966643E0,-4.382239914E1,-5.285039902E1,1.004547958E2
3.411978606E0,-4.421279907E1,-5.228919983E1,1.002229996E2
3.421966399E0,-4.391999817E1,-5.256979752E1,1.003450012E2
3.431966643E0,-4.440800095E1,-5.200859833E1,1.003083954E2
3.441968352E0,-4.439579773E1,-5.249659729E1,9.972280121E1
3.451970305E0,-4.315139771E1,-5.208179855E1,1.007719955E2
3.461966155E0,-4.384679794E1,-5.265519714E1,1.009550018E2
3.471974700E0,-4.384679794E1,-5.265519714E1,1.009550018E2
3.481978362E0,-4.438359833E1,-5.231359863E1,9.951539612E1
3.491967131E0,-4.468859863E1,-5.211840057E1,9.969839478E1
3.501978362E0,-4.426160049E1,-5.270399857E1,9.883219910E1
3.511966643E0,-4.378580093E1,-5.306999969E1,9.906399536E1
3.521978606E0,-4.435919952E1,-5.308219910E1,9.883219910E1
3.531966643E0,-4.437139893E1,-5.221599960E1,9.930799866E1
3.541978606E0,-4.448119736E1,-5.239899826E1,9.961299896E1
3.551966887E0,-4.426160049E1,-5.222819901E1,9.891759491E1
3.561978362E0,-4.444459915E1,-5.242340088E1,9.840519714E1
3.571966643E0,-4.504240036E1,-5.204520035E1,9.888099670E1
3.581978362E0,-4.388339996E1,-5.239899826E1,9.923479462E1
3.591966399E0,-4.409079742E1,-5.230139923E1,9.962519836E1
3.601978606E0,-4.416399765E1,-5.222819901E1,9.881999969E1
3.611962737E0,-4.457880020E1,-5.202079773E1,9.960079956E1
3.621978118E0,-4.457880020E1,-5.211840057E1,9.960079956E1
3.631960296E0,-4.381019974E1,-5.210619736E1,9.994239807E1
3.641978362E0,-4.467639923E1,-5.231359863E1,9.950319672E1
3.651978362E0,-4.326119995E1,-5.264299774E1,1.009794006E2
3.661966887E0,-4.420059967E1,-5.220380020E1,1.000278015E2
3.671978606E0,-4.343199921E1,-5.227700043E1,1.002595978E2
3.681973967E0,-4.460319901E1,-5.219160080E1,1.004059982E2
3.691978606E0,-4.410300064E1,-5.220380020E1,9.983259583E1
