"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.268835083E1,3.719121456E0,-2.749424279E-1,-2.932432652E0,4.744114143E0
1.269830783E1,4.021979332E0,-4.153906405E-1,-3.113749743E0,5.103362087E0
1.270826383E1,4.086924076E0,-2.226659209E-1,-3.238092661E0,5.218981950E0
1.271822083E1,3.758775234E0,-1.186200976E-1,-3.296570539E0,5.000983834E0
1.272817683E1,3.273890257E0,-8.351510763E-2,-3.382285833E0,4.707992103E0
1.273813383E1,2.935966015E0,-4.589962959E-2,-3.531942844E0,4.593106081E0
1.274808983E1,2.820620775E0,-1.906379014E-1,-3.675457716E0,4.636942289E0
1.275804683E1,2.868999720E0,-4.997041821E-1,-3.780186892E0,4.771863011E0
1.276800383E1,3.011460781E0,-8.769236207E-1,-3.835193634E0,4.954452672E0
1.277795983E1,3.155055285E0,-1.197903633E0,-3.912910223E0,5.167224920E0
1.278791683E1,3.302074194E0,-1.275605083E0,-4.128587723E0,5.438391205E0
1.279787283E1,3.390887976E0,-1.292807341E0,-4.466171265E0,5.754664008E0
1.280782983E1,3.390734911E0,-1.351437330E0,-4.847983837E0,6.068477023E0
1.281778683E1,3.349195957E0,-1.399018288E0,-5.225302696E0,6.362244415E0
1.282774283E1,3.228293896E0,-1.516941905E0,-5.439579487E0,6.504768959E0
1.283769983E1,3.040788889E0,-1.629725933E0,-5.429052353E0,6.432496649E0
1.284765583E1,2.826755524E0,-1.647234917E0,-5.252444744E0,6.188061526E0
1.285761283E1,2.555880785E0,-1.628238440E0,-4.952193737E0,5.805851343E0
1.286756983E1,2.235447645E0,-1.482252240E0,-4.628000736E0,5.349082977E0
1.287752583E1,1.830971479E0,-1.316375256E0,-4.327529430E0,4.879837225E0
1.288748283E1,1.356965065E0,-1.184541345E0,-3.993641138E0,4.381057170E0
1.289743883E1,9.115217924E-1,-1.019559979E0,-3.599305391E0,3.850373207E0
1.290739583E1,5.130265951E-1,-8.981299400E-1,-3.123145580E0,3.289965348E0
1.291735283E1,1.880836040E-1,-7.906162739E-1,-2.604013920E0,2.727881601E0
1.292730883E1,-3.069854341E-2,-6.689649224E-1,-2.129274368E0,2.232098968E0
1.293726583E1,-1.659674495E-1,-5.664665103E-1,-1.743776202E0,1.840973912E0
1.294722183E1,-2.301858515E-1,-4.846584797E-1,-1.447092891E0,1.543359065E0
1.295717883E1,-2.668752670E-1,-4.427417517E-1,-1.270344496E0,1.371502025E0
1.296713583E1,-3.324481547E-1,-4.625727236E-1,-1.141011000E0,1.275304435E0
1.297709183E1,-3.850873113E-1,-5.200182199E-1,-1.075770974E0,1.255386146E0
1.298704883E1,-3.584375978E-1,-6.368883848E-1,-1.096133947E0,1.317427021E0
1.299700483E1,-2.848660052E-1,-7.602592111E-1,-1.130683303E0,1.391972500E0
1.300696183E1,-1.978616118E-1,-8.616806269E-1,-1.130885482E0,1.435459750E0
1.301691883E1,-5.911969766E-2,-1.038394690E0,-1.116032243E0,1.525544702E0
1.302687483E1,1.708349437E-1,-1.154061913E0,-1.072001934E0,1.584371050E0
1.303683183E1,4.445658326E-1,-1.113231778E0,-1.033822775E0,1.582944504E0
1.304678783E1,6.198586226E-1,-1.012826324E0,-1.077598214E0,1.603514822E0
1.305674483E1,5.939873457E-1,-1.055093646E0,-1.153713465E0,1.672452788E0
1.306670183E1,3.856519759E-1,-1.115967393E0,-1.087319613E0,1.605108909E0
1.307665783E1,1.929051429E-1,-9.372442365E-1,-7.896782160E-1,1.240657422E0
1.308661483E1,1.849923581E-1,-4.203518033E-1,-3.572152257E-1,5.818251701E-1
1.309657083E1,3.767713308E-1,3.579170704E-1,1.148320436E-1,5.322101683E-1
1.310652783E1,5.955164433E-1,9.089325666E-1,5.826240182E-1,1.232983776E0
1.311648483E1,7.339237332E-1,1.182556033E0,9.315237999E-1,1.674759507E0
1.312644083E1,8.180886507E-1,1.285304785E0,1.097668052E0,1.877805257E0
1.313639783E1,8.486800790E-1,1.260669827E0,1.150443077E0,1.906060220E0
1.314635383E1,8.022318482E-1,1.197777152E0,1.179222226E0,1.862474457E0
1.315631083E1,6.862388253E-1,1.032805562E0,1.167324424E0,1.703014200E0
1.316626783E1,5.406206250E-1,8.081855178E-1,1.108277082E0,1.474351580E0
1.317622383E1,4.210711718E-1,6.468572021E-1,1.070387363E0,1.319641724E0
1.318618083E1,3.481796384E-1,6.560421586E-1,1.109128356E0,1.334835602E0
1.319613683E1,3.115716875E-1,7.492969036E-1,1.226672888E0,1.470798810E0
1.320609383E1,2.858567238E-1,7.844730020E-1,1.368048429E0,1.602706605E0
1.321604983E1,2.532884479E-1,7.809085250E-1,1.502712727E0,1.712343044E0
1.322600683E1,2.140390575E-1,8.250957131E-1,1.642493010E0,1.850507752E0
1.323596383E1,1.936694384E-1,8.987629414E-1,1.802324414E0,2.023278520E0
1.324591983E1,2.762255967E-1,9.749634266E-1,1.968981504E0,2.214439529E0
1.325587683E1,5.029137135E-1,1.058600903E0,2.111768484E0,2.415186164E0
1.326583283E1,8.452958465E-1,1.161014676E0,2.229343414E0,2.651877110E0
1.327578983E1,1.212800264E0,1.193946123E0,2.318995953E0,2.876479455E0
1.328574683E1,1.537070513E0,1.169241905E0,2.326104164E0,3.023321514E0
1.329570283E1,1.760852337E0,1.093437433E0,2.247992754E0,3.057724284E0
1.330565983E1,1.855649114E0,9.060443640E-1,2.131981850E0,2.968113311E0
1.331561583E1,1.879339337E0,7.401189804E-1,1.984704137E0,2.831738505E0
1.332557283E1,1.890587449E0,7.278034091E-1,1.831440806E0,2.730969449E0
1.333552983E1,1.875805736E0,7.927762866E-1,1.719257474E0,2.665143084E0
1.334548583E1,1.828374863E0,8.454935551E-1,1.641292930E0,2.598394980E0
1.335544283E1,1.801838636E0,9.311318994E-1,1.573396087E0,2.566944552E0
1.336539883E1,1.805913568E0,1.130125999E0,1.493286610E0,2.601617475E0
1.337535583E1,1.804618478E0,1.342424512E0,1.436375499E0,2.668693687E0
1.338531283E1,1.739706755E0,1.475091696E0,1.417759657E0,2.685613067E0
1.339526883E1,1.645319343E0,1.527934194E0,1.466618538E0,2.681907637E0
1.340522583E1,1.563043952E0,1.586389542E0,1.612517953E0,2.749536747E0
1.341518183E1,1.534803510E0,1.706194639E0,1.858286142E0,2.952956035E0
1.342513883E1,1.547904134E0,1.857918859E0,2.176132202E0,3.253217031E0
1.343509583E1,1.581105947E0,2.053447962E0,2.526273966E0,3.619199456E0
1.344505183E1,1.574769139E0,2.310189486E0,2.870616436E0,4.007157599E0
1.345500883E1,1.455958366E0,2.573621511E0,3.161826134E0,4.329028407E0
1.346496483E1,1.193826914E0,2.720486641E0,3.410687208E0,4.523168966E0
1.347492183E1,8.450890183E-1,2.789469004E0,3.618187189E0,4.646137246E0
1.348487883E1,4.909426868E-1,2.818487644E0,3.792287827E0,4.750404644E0
1.349483483E1,1.813459992E-1,2.745951891E0,3.960583687E0,4.822796004E0
1.350479183E1,-3.774800524E-2,2.551308155E0,4.165757179E0,4.885092741E0
1.351474783E1,-1.287299991E-1,2.268535852E0,4.374149323E0,4.929098155E0
1.352470483E1,-1.274309158E-1,1.991867542E0,4.544126034E0,4.963149842E0
1.353466183E1,-1.012568101E-1,1.725537539E0,4.627668381E0,4.939944067E0
1.354461783E1,-1.302011162E-1,1.472908020E0,4.599983215E0,4.831796348E0
1.355457483E1,-2.293158919E-1,1.296037078E0,4.514889240E0,4.702820721E0
1.356453083E1,-4.049426019E-1,1.174101353E0,4.355041504E0,4.528672984E0
1.357448783E1,-6.022633314E-1,9.960730076E-1,4.165532589E0,4.325106277E0
1.358444483E1,-6.860210299E-1,7.991112471E-1,4.009290218E0,4.145312014E0
1.359440083E1,-6.347155571E-1,6.812080741E-1,3.878446817E0,3.988641121E0
1.360435783E1,-5.142778158E-1,6.170463562E-1,3.768079758E0,3.852746155E0
1.361431383E1,-4.095223546E-1,5.326225758E-1,3.680699587E0,3.741516379E0
1.362427083E1,-3.284842372E-1,4.632802606E-1,3.588221550E0,3.632886509E0
1.363422683E1,-2.832891047E-1,4.533364177E-1,3.501623154E0,3.542193012E0
1.364418383E1,-2.961199582E-1,4.500940144E-1,3.459913731E0,3.501610297E0
1.365414083E1,-3.461133838E-1,4.032829404E-1,3.453744888E0,3.494393418E0
1.366409683E1,-3.716309965E-1,3.932082057E-1,3.470249653E0,3.512172397E0
1.367405358E1,-3.760855496E-1,4.375138581E-1,3.451364756E0,3.499253834E0
1.368400958E1,-4.001653194E-1,5.090381503E-1,3.442200184E0,3.502569661E0
1.369396658E1,-4.546109438E-1,5.746458769E-1,3.449726105E0,3.526683880E0
1.370392358E1,-5.174042583E-1,6.484490037E-1,3.490170479E0,3.587406201E0
1.371387958E1,-5.707070827E-1,7.103640437E-1,3.586269379E0,3.700223197E0
1.372383658E1,-6.198160648E-1,7.644680738E-1,3.745744944E0,3.872878590E0
1.373379258E1,-7.343668938E-1,8.228843212E-1,3.988661289E0,4.138339307E0
1.374374958E1,-9.547397494E-1,8.500978351E-1,4.317926884E0,4.503186304E0
1.375370658E1,-1.211003542E0,8.556874990E-1,4.685017109E0,4.914073258E0
1.376366258E1,-1.410087109E0,8.803286552E-1,5.020172119E0,5.288237164E0
1.377361958E1,-1.531111598E0,9.099251032E-1,5.273817062E0,5.566454242E0
1.378357558E1,-1.600885630E0,9.294191599E-1,5.428570747E0,5.735506528E0
1.379353258E1,-1.648219585E0,9.138729572E-1,5.529135704E0,5.841500939E0
1.380348958E1,-1.699609756E0,9.082784653E-1,5.609405994E0,5.931195386E0
1.381344558E1,-1.777545094E0,9.658064842E-1,5.673403740E0,6.023284712E0
1.382340258E1,-1.894346714E0,1.067318201E0,5.694359303E0,6.095362621E0
1.383335858E1,-2.055847645E0,1.193111777E0,5.669502258E0,6.147624021E0
1.384331558E1,-2.220330715E0,1.297822714E0,5.615653038E0,6.176550115E0
1.385327258E1,-2.364507675E0,1.349458218E0,5.539967537E0,6.172776874E0
1.386322858E1,-2.479937553E0,1.345075727E0,5.432155132E0,6.121080653E0
1.387318558E1,-2.565663338E0,1.287648797E0,5.273278236E0,6.004009589E0
1.388314158E1,-2.656550646E0,1.175595045E0,5.078128815E0,5.850357024E0
1.389309858E1,-2.778292894E0,9.871264100E-1,4.841337204E0,5.668498556E0
1.390305558E1,-2.901474237E0,7.643578053E-1,4.570806026E0,5.467637821E0
1.391301158E1,-2.998278618E0,5.178093314E-1,4.296484470E0,5.264748805E0
1.392296858E1,-3.060202360E0,2.579305768E-1,4.055369854E0,5.086982536E0
1.393292458E1,-3.102059364E0,7.415522356E-3,3.883764982E0,4.970559096E0
1.394288158E1,-3.173888445E0,-1.852894723E-1,3.808631897E0,4.961207210E0
1.395283858E1,-3.299818039E0,-2.910816073E-1,3.816921949E0,5.053951005E0
1.396279458E1,-3.466532230E0,-3.068818748E-1,3.877727270E0,5.210354208E0
1.397275158E1,-3.663944721E0,-2.056260854E-1,3.949701786E0,5.391374334E0
1.398270758E1,-3.881004095E0,-1.278978866E-2,4.017411232E0,5.585870512E0
1.399266458E1,-4.100513458E0,1.898660809E-1,4.091587067E0,5.795804040E0
1.400262158E1,-4.294066906E0,3.574521542E-1,4.184099197E0,6.006119274E0
1.401257758E1,-4.435616016E0,4.937633872E-1,4.303765774E0,6.200071900E0
1.402253458E1,-4.520549774E0,5.572001338E-1,4.420700550E0,6.347317197E0
1.403249058E1,-4.521668434E0,5.335221291E-1,4.510004044E0,6.408608879E0
1.404244758E1,-4.447042942E0,4.575918913E-1,4.556170940E0,6.383124228E0
1.405240358E1,-4.300348759E0,3.583020568E-1,4.555731773E0,6.275035602E0
1.406236058E1,-4.087887287E0,2.475739121E-1,4.524869919E0,6.102996239E0
1.407231758E1,-3.810652018E0,1.719629318E-1,4.476661205E0,5.881422923E0
1.408227358E1,-3.507208586E0,1.216065437E-1,4.438256264E0,5.658040198E0
1.409223058E1,-3.232842684E0,5.198386312E-2,4.401138783E0,5.461135113E0
1.410218658E1,-3.050579309E0,2.652777173E-2,4.353301048E0,5.315822407E0
1.411214358E1,-2.994003057E0,6.513889879E-2,4.270683765E0,5.216036542E0
1.412210058E1,-3.101160288E0,1.350418180E-1,4.140849113E0,5.175138916E0
1.413205658E1,-3.344669580E0,1.401673853E-1,4.013780117E0,5.226556450E0
1.414201358E1,-3.641226768E0,5.374940857E-2,3.951066256E0,5.373299353E0
1.415196958E1,-3.857100487E0,-9.154702723E-2,3.956164122E0,5.526014801E0
1.416192658E1,-3.954108477E0,-2.333212048E-1,3.994818687E0,5.625654537E0
1.417188358E1,-4.020777225E0,-2.360454053E-1,3.995056629E0,5.672992544E0
1.418183958E1,-4.178716183E0,-7.913435251E-2,3.874610901E0,5.699170186E0
1.419179658E1,-4.462337971E0,8.032824099E-2,3.599561691E0,5.733738498E0
1.420175258E1,-4.816217422E0,1.201576814E-1,3.207670212E0,5.787878395E0
1.421170958E1,-5.072940826E0,8.451583236E-2,2.883742571E0,5.835909764E0
1.422166658E1,-5.166510105E0,-7.548661530E-2,2.762161255E0,5.859015249E0
1.423162258E1,-5.146905422E0,-3.225837648E-1,2.762762785E0,5.850431943E0
1.424157958E1,-5.095007896E0,-5.317886472E-1,2.693716049E0,5.787746607E0
1.425153558E1,-5.088384151E0,-6.738944054E-1,2.395893574E0,5.664458753E0
1.426149258E1,-5.141576767E0,-7.606098652E-1,1.892347813E0,5.531303577E0
1.427144958E1,-5.135786057E0,-8.691241145E-1,1.388370633E0,5.390663054E0
1.428140558E1,-4.900141239E0,-1.153603911E0,1.124851704E0,5.158243645E0
1.429136258E1,-4.321602345E0,-1.697464466E0,1.230645895E0,4.803344851E0
1.430131858E1,-3.556813478E0,-2.588143110E0,1.645441651E0,4.696475818E0
1.431127558E1,-2.825249672E0,-3.727699280E0,1.997009873E0,5.085845659E0
1.432123258E1,-2.217200041E0,-4.787680149E0,2.052115917E0,5.661186887E0
1.433118858E1,-1.843408942E0,-5.583340168E0,1.804900885E0,6.150569987E0
1.434114558E1,-1.718364239E0,-6.061674118E0,1.464067698E0,6.468397251E0
1.435110158E1,-1.738663435E0,-6.132654190E0,1.337372422E0,6.513137719E0
1.436105858E1,-1.715003610E0,-5.913301945E0,1.640708566E0,6.371836617E0
1.437101558E1,-1.511863947E0,-5.481650352E0,2.220667601E0,6.104554674E0
1.438097158E1,-1.138805985E0,-4.946645260E0,2.819872141E0,5.806707956E0
1.439092858E1,-7.803998590E-1,-4.441197872E0,3.234953642E0,5.549611477E0
1.440088458E1,-5.776997805E-1,-3.938314438E0,3.343683720E0,5.198488094E0
1.441084158E1,-6.038540006E-1,-3.197205305E0,3.230252743E0,4.584898494E0
1.442079758E1,-7.854672074E-1,-2.438000917E0,3.057872534E0,3.988908578E0
1.443075458E1,-1.026215315E0,-1.768140197E0,2.926910162E0,3.570187772E0
1.444071158E1,-1.205437422E0,-1.346237659E0,2.913722277E0,3.428587569E0
1.445066758E1,-1.261637688E0,-1.103650212E0,2.987804174E0,3.425893640E0
1.446062458E1,-1.157953978E0,-9.577966332E-1,3.037488461E0,3.388888896E0
1.447058058E1,-9.164106250E-1,-8.710640669E-1,2.917211294E0,3.179415477E0
1.448053758E1,-5.631132722E-1,-8.228776455E-1,2.627810478E0,2.810624857E0
1.449049458E1,-1.560483426E-1,-8.151751161E-1,2.256838322E0,2.404616553E0
1.450045058E1,2.384249419E-1,-7.432255149E-1,1.899539948E0,2.053651049E0
1.451040758E1,6.131872535E-1,-6.042470932E-1,1.641872287E0,1.853876415E0
1.452036358E1,9.344015121E-1,-6.146091819E-1,1.520722389E0,1.887709516E0
1.453032058E1,1.175477743E0,-8.250713348E-1,1.506451011E0,2.081318159E0
1.454027758E1,1.350449800E0,-1.116649628E0,1.491904855E0,2.301391134E0
1.455023358E1,1.495451331E0,-1.408013940E0,1.414874554E0,2.494142727E0
1.456019058E1,1.621026516E0,-1.570917964E0,1.231699944E0,2.571496639E0
1.457014658E1,1.817572474E0,-1.658750415E0,9.629328847E-1,2.642397090E0
1.458010358E1,2.103815794E0,-1.642752171E0,6.826668978E-1,2.755124259E0
1.459006058E1,2.410346270E0,-1.519716144E0,4.570497870E-1,2.885862229E0
1.460001658E1,2.675826311E0,-1.330608845E0,3.111993968E-1,3.004565095E0
1.460997358E1,2.845342875E0,-1.091647029E0,2.501731813E-1,3.057818819E0
1.461992958E1,2.922006369E0,-7.514629960E-1,2.351161987E-1,3.026234869E0
1.462988658E1,2.863445759E0,-1.147511229E-1,2.570259571E-1,2.877247257E0
1.463984358E1,2.723441601E0,7.534417510E-1,3.615366518E-1,2.848774715E0
1.464979958E1,2.493651390E0,1.405420661E0,4.835554361E-1,2.902986454E0
1.465975658E1,2.143431902E0,1.688058496E0,5.311766863E-1,2.779566598E0
1.466971279E1,1.843079567E0,1.817135811E0,5.212827325E-1,2.640200851E0
1.467966979E1,1.747422814E0,1.902455807E0,5.102322102E-1,2.633089724E0
1.468962679E1,1.797291160E0,1.805952787E0,5.068508983E-1,2.597810389E0
1.469958279E1,1.925707817E0,1.538627386E0,5.264339447E-1,2.520487558E0
1.470953979E1,2.105806112E0,1.295356393E0,5.864998102E-1,2.540934788E0
1.471949579E1,2.277760029E0,1.147603154E0,6.440722942E-1,2.630591734E0
1.472945279E1,2.396365404E0,1.017387748E0,6.360484958E-1,2.679963184E0
1.473940879E1,2.453927755E0,9.972720742E-1,5.887405872E-1,2.713471669E0
1.474936579E1,2.477535725E0,1.298671007E0,6.578733325E-1,2.873591302E0
1.475932279E1,2.474527597E0,1.638255715E0,7.965925932E-1,3.072739556E0
1.476927879E1,2.400547028E0,1.877972245E0,8.281632066E-1,3.158363513E0
1.477923579E1,2.359981060E0,2.067668200E0,7.149176002E-1,3.218053692E0
1.478919179E1,2.394222975E0,2.287781000E0,5.567339063E-1,3.358005092E0
1.479914879E1,2.394370556E0,2.425894022E0,4.058730304E-1,3.432594512E0
1.480910579E1,2.302402735E0,2.399725199E0,2.671707273E-1,3.336333254E0
1.481906179E1,2.119062901E0,2.293441296E0,1.380444467E-1,3.125597035E0
1.482901879E1,1.888715506E0,2.166679621E0,2.857388556E-2,2.874467482E0
1.483897479E1,1.606199622E0,1.942329049E0,-7.951662689E-2,2.521674494E0
1.484893179E1,1.291880727E0,1.641460299E0,-2.149109095E-1,2.099889146E0
1.485888879E1,9.703516364E-1,1.322471142E0,-3.575737774E-1,1.678800532E0
1.486884479E1,6.938061714E-1,9.876527190E-1,-4.708789587E-1,1.295589399E0
1.487880179E1,3.998525441E-1,6.419792175E-1,-5.266032219E-1,9.215911925E-1
1.488875779E1,2.235096134E-2,3.989073336E-1,-5.214976668E-1,6.569523901E-1
1.489871479E1,-4.004383981E-1,2.219948769E-1,-3.914824724E-1,6.024044839E-1
1.490867179E1,-8.168135285E-1,1.234028488E-1,-1.828156263E-1,8.460698297E-1
1.491862779E1,-1.128255248E0,6.036236137E-2,1.263404079E-2,1.129939440E0
1.492858479E1,-1.292807341E0,-4.745265841E-2,1.235407069E-1,1.299563342E0
1.493854079E1,-1.306971669E0,-1.446455270E-1,1.652668566E-1,1.325296347E0
1.494849779E1,-1.069900870E0,-4.695227742E-2,2.190641910E-1,1.093106357E0
1.495845479E1,-6.075948477E-1,1.743974239E-1,3.094201982E-1,7.037945861E-1
1.496841079E1,-6.408698857E-2,3.560328484E-1,3.835626543E-1,5.272445741E-1
1.497836779E1,4.607181847E-1,7.062041163E-1,5.133036375E-1,9.871505072E-1
1.498832379E1,9.588539004E-1,1.126193166E0,7.567347884E-1,1.661432932E0
1.499828079E1,1.344308615E0,1.549715757E0,9.681442380E-1,2.268499029E0
1.500823779E1,1.482485414E0,1.762462139E0,1.079499006E0,2.543492461E0
1.501819379E1,1.366434455E0,1.689934134E0,1.092378378E0,2.432346813E0
1.502815079E1,1.148350000E0,1.395788193E0,1.047413707E0,2.089020793E0
1.503810679E1,9.576654434E-1,9.607073069E-1,9.720653892E-1,1.668829755E0
1.504806379E1,9.649595618E-1,5.611864328E-1,8.334248662E-1,1.393080822E0
1.505801979E1,1.169820786E0,1.907718778E-1,6.957588792E-1,1.374392592E0
1.506797679E1,1.382661939E0,-2.500664890E-1,5.734114647E-1,1.517592829E0
1.507793379E1,1.503950834E0,-5.583028793E-1,4.689409733E-1,1.671369454E0
1.508788979E1,1.533876300E0,-4.486591220E-1,4.428664446E-1,1.658373359E0
1.509784679E1,1.532345176E0,-7.270493358E-2,5.352914929E-1,1.624778363E0
1.510780279E1,1.593137264E0,3.089173138E-1,7.117334604E-1,1.772027305E0
1.511775979E1,1.627497911E0,6.221386194E-1,8.683750033E-1,1.946761685E0
1.512771679E1,1.636937618E0,7.930240631E-1,9.450304508E-1,2.049764495E0
1.513767279E1,1.712535381E0,9.294154644E-1,1.038685799E0,2.208044095E0
1.514762979E1,1.782623649E0,1.042606473E0,1.136508346E0,2.357207362E0
1.515758579E1,1.731086969E0,9.941915870E-1,1.153442144E0,2.305538503E0
1.516754279E1,1.564074039E0,9.024561644E-1,1.121069670E0,2.125453348E0
1.517749979E1,1.333253384E0,8.696777225E-1,1.080459476E0,1.923875413E0
1.518745579E1,1.062779069E0,7.594627738E-1,1.002935529E0,1.646864514E0
1.519741279E1,8.107838631E-1,5.421818495E-1,8.804349303E-1,1.313962441E0
1.520736879E1,6.377811432E-1,2.447260171E-1,7.463954687E-1,1.011811151E0
1.521732579E1,5.740570426E-1,-1.683891118E-1,6.349381804E-1,8.723777130E-1
1.522728279E1,5.667241216E-1,-7.159337997E-1,5.298385024E-1,1.055682847E0
1.523723879E1,5.143967271E-1,-1.272496343E0,4.052795172E-1,1.431119290E0
1.524719579E1,3.408451378E-1,-1.645375490E0,1.809576899E-1,1.690024141E0
1.525715179E1,2.496992350E-1,-1.540622354E0,2.222294919E-3,1.560727998E0
1.526710879E1,2.180430144E-1,-1.589025736E0,-1.405496150E-4,1.603915698E0
1.527706579E1,2.182267755E-1,-1.586114883E0,-2.696651500E-3,1.601059218E0
1.528702179E1,2.211214900E-1,-1.586577177E0,-4.136225209E-3,1.601917276E0
1.529697879E1,2.233111411E-1,-1.578907371E0,-6.941866130E-3,1.594636178E0
1.530693479E1,2.278186381E-1,-1.570648074E0,-9.890359826E-3,1.587115158E0
1.531689179E1,2.315420061E-1,-1.559103727E0,-1.240651496E-2,1.576251901E0
1.532684879E1,2.354461104E-1,-1.550788045E0,-1.688264683E-2,1.568650202E0
1.533680479E1,2.399407178E-1,-1.539776683E0,-1.512469351E-2,1.558432718E0
1.534676179E1,2.471476197E-1,-1.524834633E0,-1.860201359E-2,1.544845830E0
1.535671779E1,2.520515621E-1,-1.510847688E0,-2.090564743E-2,1.531870677E0
1.536667479E1,2.580907643E-1,-1.494316459E0,-2.181572467E-2,1.516597655E0
1.537663079E1,2.584553659E-1,-1.479996443E0,-2.505759150E-2,1.502603251E0
1.538658779E1,2.567898035E-1,-1.461005330E0,-2.697408386E-2,1.483645908E0
1.539654479E1,2.606013119E-1,-1.443931818E0,-2.733360976E-2,1.467514656E0
1.540650079E1,2.623152733E-1,-1.420374393E0,-2.924707159E-2,1.444689625E0
1.541645779E1,2.603621185E-1,-1.400562882E0,-3.340240195E-2,1.424949312E0
1.542641379E1,2.652361095E-1,-1.374066353E0,-3.340866417E-2,1.399830231E0
1.543637079E1,2.705757320E-1,-1.342085004E0,-3.761432692E-2,1.369605134E0
1.544632779E1,2.830947936E-1,-1.293756604E0,-4.062362760E-2,1.324990223E0
1.545628379E1,2.185011292E1,3.328322601E1,-6.592964649E0,4.035675595E1
1.546624079E1,-9.475978851E0,-1.812547302E1,2.123180628E0,2.056294832E1
1.547619679E1,3.748744249E0,-1.169761753E1,2.644938469E0,1.256515176E1
1.548615379E1,4.289966583E0,-1.086886215E1,2.275922298E0,1.190444455E1
1.549611079E1,4.349168301E0,-1.031573963E1,1.992986321E0,1.137109245E1
1.550606679E1,2.750450373E0,-6.227751732E0,1.823976278E0,7.048174115E0
1.551602379E1,1.379004955E0,-3.000131845E0,1.741727710E0,3.733103424E0
1.552597979E1,1.179870129E0,-2.448720217E0,1.713934302E0,3.213393069E0
1.553593679E1,1.104325056E0,-2.197806358E0,1.680519819E0,2.978931601E0
1.554589379E1,9.542966485E-1,-1.786349177E0,1.688401937E0,2.636745452E0
1.555584979E1,1.896455735E-1,-1.288777143E-1,1.853371739E0,1.867501463E0
1.556580679E1,-1.411869168E0,3.251674652E0,2.167260170E0,4.154970425E0
1.557576279E1,-1.968319058E0,4.286406994E0,2.247116566E0,5.224662448E0
1.558571979E1,-2.267673731E0,5.278379440E0,2.249276638E0,6.169512060E0
1.559567679E1,-2.377363145E-1,1.362720871E1,6.443246603E-1,1.364450402E1
1.560563279E1,3.850589097E-1,1.552874565E1,1.446204484E-1,1.553419219E1
1.561558979E1,3.711007535E-1,1.554329681E1,1.628923863E-1,1.554857953E1
1.562554579E1,3.342972517E0,1.786910653E0,1.623149067E-1,3.794056017E0
1.563550279E1,-2.053454876E0,-5.109018326E0,-5.823427439E-1,5.536954781E0
1.564545979E1,-1.614482999E0,7.922062278E-1,-4.168231487E-1,1.846046478E0
1.565541579E1,-7.709532380E-1,1.726982832E0,-4.942913055E-1,1.954779397E0
1.566537279E1,4.437392652E-1,1.762795448E0,-4.399729669E-1,1.870274990E0
1.567532917E1,2.073011637E0,5.438587070E-1,-4.674693048E-1,2.193555810E0
1.568528617E1,7.159847617E-1,-1.106789894E-2,-3.134181798E-1,7.816569790E-1
1.569524317E1,-4.967487752E-1,-2.953241169E-1,1.886710525E-1,6.079247040E-1
1.570519917E1,9.608867764E-2,2.361197770E-2,-3.314333782E-2,1.043505645E-1
1.571515617E1,1.490263501E-3,7.428473979E-2,1.695333747E-3,7.431902588E-2
1.572511217E1,-3.939448856E-3,-1.335689612E-2,-2.200673800E-3,1.409854235E-2
1.573506917E1,-2.191349864E-3,-6.857451051E-3,6.393210497E-4,7.227404828E-3
1.574502517E1,2.817688975E-3,6.007959135E-3,-2.438110299E-3,7.069605785E-3
1.575498217E1,-2.190651605E-3,-1.874465263E-3,-3.001247533E-4,2.898732368E-3
1.576493917E1,-2.139546443E-3,-4.062775988E-3,8.381232619E-4,4.667575207E-3
1.577489517E1,4.599652020E-4,6.595412851E-4,-8.098408580E-4,1.141229560E-3
1.578485217E1,-4.694338422E-4,2.070558257E-3,-8.167871274E-4,2.274801275E-3
1.579480817E1,-1.927313861E-4,-1.172905439E-3,-1.430911943E-3,1.860204705E-3
1.580476517E1,-1.217318000E-3,-8.425173583E-4,1.248429064E-3,1.936562351E-3
1.581472217E1,-1.845441293E-4,-2.558230190E-4,1.371733379E-3,1.407534872E-3
1.582467817E1,-1.310416963E-3,1.118330751E-3,-6.388090551E-4,1.837371300E-3
1.583463517E1,-3.242485691E-4,1.127119176E-3,-1.141613815E-3,1.636709160E-3
1.584459117E1,-1.164812129E-4,1.930713886E-3,-3.380589187E-4,1.963544707E-3
1.585454817E1,-8.632314857E-4,3.217819845E-3,-1.624365803E-3,3.706493952E-3
1.586450517E1,-1.167722745E-3,1.742548542E-3,-1.152873039E-3,2.393568064E-3
1.587446117E1,8.842428215E-4,1.564915641E-3,2.092721406E-3,2.758682515E-3
1.588441817E1,6.116370205E-4,-8.630336961E-4,5.000331439E-4,1.170025705E-3
1.589437417E1,1.672374085E-3,-5.458511878E-4,-2.032366581E-3,2.687992284E-3
1.590433117E1,-5.376548506E-4,-1.667795121E-3,-1.933694817E-3,2.609557232E-3
1.591428817E1,-3.220789600E-3,-8.568626363E-4,-8.487231098E-4,3.439190332E-3
1.592424417E1,3.713262267E-4,9.720044909E-4,-4.553562030E-5,1.041513029E-3
1.593420117E1,2.234739950E-3,3.429658245E-4,9.827502072E-5,2.263039147E-3
