"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.913617550E0,-2.626012266E-2,-1.043922454E-2,-8.094787598E-2
5.931511959E0,-2.795486152E-2,-1.570189744E-2,-6.577110291E-2
5.949404781E0,-3.019887209E-2,-2.142690122E-2,-5.746269226E-2
5.967285946E0,-3.019776940E-2,-1.285048574E-2,-4.624176025E-2
5.985188961E0,-4.363845289E-2,-1.765740663E-2,-3.875064850E-2
6.003081661E0,-4.382561147E-2,-3.177329153E-2,-2.878761292E-2
6.020973446E0,-3.647221625E-2,-1.270357519E-2,-3.584194183E-2
6.038865658E0,-2.300660312E-2,-2.333100885E-2,-3.080368042E-2
6.056757809E0,-2.423191071E-2,-3.033728898E-2,-3.461360931E-2
6.074649899E0,-1.199619472E-2,-2.203658223E-2,-4.137420654E-2
6.092541988E0,-7.946163416E-3,-2.406565845E-2,-5.594444275E-2
6.110434139E0,-5.322456360E-3,-1.921726763E-2,-5.668067932E-2
6.128326474E0,-6.481513381E-3,-1.755141467E-2,-7.706451416E-2
6.146218502E0,-1.132266223E-2,-1.228098571E-2,-7.115268707E-2
6.164110653E0,-6.846994162E-3,-1.860906184E-2,-7.702636719E-2
6.182002682E0,-1.450388134E-2,-1.168922335E-2,-7.737159729E-2
6.199894772E0,-1.630868018E-2,-1.323760301E-2,-7.123947144E-2
6.217787167E0,-2.515263855E-2,-1.662913710E-2,-6.987380981E-2
6.235678951E0,-3.256399930E-2,-1.920285076E-2,-5.056190491E-2
6.253571285E0,-2.935539186E-2,-7.819712162E-3,-5.529785156E-2
6.271463375E0,-3.160728514E-2,-1.862198859E-2,-4.544448853E-2
6.289355831E0,-3.543031216E-2,-1.842660457E-2,-2.380371094E-2
6.307233516E0,-3.272683918E-2,-1.923342049E-2,-2.938461304E-2
6.325136898E0,-2.802744508E-2,-2.607766539E-2,-3.860950470E-2
6.343029293E0,-2.037410438E-2,-2.188326418E-2,-2.645015717E-2
6.360924008E0,-1.388603449E-2,-2.130331099E-2,-4.031562805E-2
6.378816708E0,-9.274780750E-3,-1.937334239E-2,-4.626083374E-2
6.396708492E0,-7.014930248E-3,-2.163240314E-2,-5.929088593E-2
6.414600582E0,-7.089346647E-3,-2.108437568E-2,-6.102180481E-2
6.432493893E0,-8.467003703E-3,-1.158186793E-2,-7.832336426E-2
6.450385311E0,-9.652584791E-3,-2.120965719E-2,-8.457565308E-2
6.468266415E0,-1.586864889E-2,-1.801761240E-2,-8.768844604E-2
6.486157650E0,-1.485902071E-2,-1.862876862E-2,-8.259010315E-2
6.504050350E0,-1.791264117E-2,-1.610440761E-2,-6.888866425E-2
6.521956478E0,-2.325326204E-2,-1.641199738E-2,-6.242656708E-2
6.539845577E0,-2.740480006E-2,-1.393716037E-2,-5.854225159E-2
6.557737789E0,-3.139758110E-2,-1.519191265E-2,-3.897094727E-2
6.575630062E0,-3.150634468E-2,-1.897094399E-2,-3.113651276E-2
6.593522213E0,-2.367003262E-2,-2.373952419E-2,-3.416061401E-2
6.611414303E0,-3.010492027E-2,-2.587864548E-2,-4.373550415E-2
6.629306698E0,-1.870913804E-2,-2.840204537E-2,-3.642845154E-2
6.647192928E0,-2.606980503E-2,-2.359297872E-2,-4.226684570E-2
