"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.384860409E0,1.843420029E1,-1.829999983E-1,-2.796239853E1
2.394872128E0,1.823900032E1,2.805999815E-1,-2.808440018E1
2.404860409E0,1.764119911E1,-0.000000000E0,-2.790139961E1
2.414860165E0,1.812919998E1,4.757999778E-1,-2.779159927E1
2.424861386E0,1.804380035E1,-1.951999962E-1,-2.827960014E1
2.434871884E0,1.815359879E1,-1.097999960E-1,-2.858459854E1
2.444864804E0,1.822679901E1,-0.000000000E0,-2.787699890E1
2.454872128E0,1.795839882E1,8.540000021E-2,-2.849919891E1
2.464871884E0,1.805599976E1,1.829999983E-1,-2.849919891E1
2.474872128E0,1.822679901E1,9.759999812E-2,-2.777939987E1
2.484872128E0,1.804380035E1,-1.951999962E-1,-2.808440018E1
2.494872372E0,1.814139938E1,-9.759999812E-2,-2.818199921E1
2.504860653E0,1.786079979E1,-1.097999960E-1,-2.849919891E1
2.514860165E0,1.822679901E1,1.219999976E-2,-2.758419991E1
2.524871884E0,1.792179871E1,-4.635999799E-1,-2.758419991E1
2.534861386E0,1.764119911E1,-5.611999631E-1,-2.779159927E1
2.544872128E0,1.814139938E1,1.829999983E-1,-2.819419861E1
2.554860409E0,1.812919998E1,1.951999962E-1,-2.779159927E1
2.564871884E0,1.832439995E1,-3.781999946E-1,-2.786479950E1
2.574860653E0,1.793400002E1,-2.805999815E-1,-2.779159927E1
2.584872128E0,1.815359879E1,-3.903999925E-1,-2.847480011E1
2.594860165E0,1.814139938E1,-0.000000000E0,-2.818199921E1
2.604871640E0,1.814139938E1,-0.000000000E0,-2.818199921E1
2.614854550E0,1.834879875E1,-1.951999962E-1,-2.857239914E1
2.624872128E0,1.773880005E1,-1.951999962E-1,-2.799899864E1
2.634879940E0,1.815359879E1,-2.928000093E-1,-2.858459854E1
2.644871884E0,1.889780045E1,-1.708000004E-1,-2.743779945E1
2.654871640E0,1.766559982E1,5.489999652E-1,-2.852359962E1
2.664860165E0,1.804380035E1,-1.219999976E-2,-2.829179955E1
2.674872128E0,1.825119972E1,8.540000021E-2,-2.858459854E1
2.684871884E0,1.805599976E1,1.708000004E-1,-2.869439888E1
2.694872128E0,1.854399872E1,5.611999631E-1,-2.827960014E1
2.704860165E0,1.833659935E1,-0.000000000E0,-2.807219887E1
2.714872128E0,1.814139938E1,-0.000000000E0,-2.829179955E1
2.724860409E0,1.814139938E1,-9.759999812E-2,-2.827960014E1
2.734871884E0,1.794619942E1,-2.928000093E-1,-2.829179955E1
2.744860653E0,1.786079979E1,-1.219999976E-2,-2.840159988E1
2.754872128E0,1.775099945E1,2.683999836E-1,-2.831620026E1
2.764859921E0,1.766559982E1,1.708000004E-1,-2.871879959E1
2.774871884E0,1.794619942E1,3.659999967E-1,-2.830399895E1
2.784859921E0,1.794619942E1,1.829999983E-1,-2.830399895E1
2.794871884E0,1.776319885E1,7.441999912E-1,-2.852359962E1
2.804872860E0,1.804380035E1,3.781999946E-1,-2.809659958E1
2.814872128E0,1.786079979E1,-1.219999976E-2,-2.849919891E1
